,order_date,stock_date,order_number,product_key,customer_key,territory_key,order_line_item,order_quantity,OrderDate,ProductKey,CustomerKey,OrderNumber
4233,2021-08-25,2021-05-21,SO53083,529,22448,7,3,3,,,,
4234,2021-12-25,2021-10-03,SO60754,488,20194,4,2,1,,,,
4235,2021-11-04,2021-09-27,SO57416,479,28308,9,3,2,,,,
4236,2021-09-03,2021-06-29,SO53720,462,18489,9,3,2,,,,
4237,2021-11-01,2021-08-31,SO57205,540,13701,6,2,1,,,,
4238,2021-10-30,2021-08-14,SO56948,362,12354,9,1,1,,,,
4239,2021-10-14,2021-06-27,SO56121,538,22054,4,2,2,,,,
4240,2021-08-14,2021-07-22,SO52553,529,25547,10,1,2,,,,
4241,2021-12-18,2021-10-30,SO60300,215,23397,6,2,1,,,,
4242,2021-12-04,2021-09-17,SO59286,595,14944,7,1,1,,,,
4243,2021-11-10,2021-07-25,SO57732,528,13324,4,2,2,,,,
4244,2021-10-05,2021-06-14,SO55573,473,23029,1,4,1,,,,
4245,2021-12-11,2021-09-04,SO59791,214,24130,8,3,1,,,,
4246,2021-09-25,2021-09-05,SO54956,480,16319,7,2,2,,,,
4247,2021-08-08,2021-05-13,SO52256,480,29425,10,2,2,,,,
4248,2021-12-20,2021-10-13,SO60412,530,25495,7,1,2,,,,
4249,2021-07-19,2021-03-30,SO51475,477,22436,8,3,2,,,,
4250,2021-10-06,2021-09-14,SO55655,530,25476,7,1,2,,,,
4251,2021-10-17,2021-07-04,SO56245,477,11712,6,1,2,,,,
4252,2021-08-23,2021-04-29,SO52996,485,12793,4,1,2,,,,
4253,2021-09-01,2021-05-25,SO53659,387,14734,1,1,1,,,,
4254,2021-11-11,2021-09-02,SO57751,490,29315,9,4,1,,,,
4255,2021-09-18,2021-08-09,SO54582,477,11906,9,4,3,,,,
4256,2021-03-31,2021-02-10,SO49811,375,17892,10,1,1,,,,
4257,2021-11-23,2021-08-20,SO58436,487,21302,1,3,1,,,,
4258,2021-09-07,2021-06-05,SO53940,477,20636,4,2,1,,,,
4259,2021-09-30,2021-07-15,SO55220,214,12193,6,4,1,,,,
4260,2021-08-30,2021-06-24,SO53389,464,13855,4,4,2,,,,
4261,2021-08-22,2021-05-27,SO52959,480,11459,9,2,1,,,,
4262,2021-11-20,2021-10-17,SO58264,477,14079,6,1,1,,,,
4263,2021-11-16,2021-09-19,SO58069,477,23019,4,2,3,,,,
4264,2021-08-01,2021-04-23,SO51919,538,22284,4,2,3,,,,
4265,2021-11-03,2021-07-30,SO57369,477,14286,9,2,2,,,,
4266,2021-12-05,2021-08-10,SO59376,589,14559,4,1,1,,,,
4267,2021-12-03,2021-09-06,SO59212,229,13600,10,5,1,,,,
4268,2021-10-01,2021-08-14,SO55334,537,21220,9,1,1,,,,
4269,2021-11-20,2021-10-03,SO58275,491,16997,4,3,1,,,,
4270,2021-10-11,2021-08-21,SO55961,478,12000,9,2,3,,,,
4271,2021-10-08,2021-09-18,SO55808,385,23232,10,1,1,,,,
4272,2021-06-24,2021-04-13,SO51017,328,15987,1,1,1,,,,
4273,2021-08-02,2021-06-05,SO51953,538,25310,8,2,2,,,,
4274,2021-09-26,2021-06-03,SO54999,220,24256,6,2,1,,,,
4275,2021-04-16,2021-02-13,SO50052,352,27206,4,1,1,,,,
4276,2021-08-19,2021-05-10,SO52785,540,19448,10,2,1,,,,
4277,2021-10-23,2021-07-31,SO56588,477,28963,9,2,2,,,,
4278,2021-08-25,2021-08-10,SO53102,477,12077,6,1,2,,,,
4279,2021-11-28,2021-10-22,SO58774,564,13253,10,1,1,,,,
4280,2021-12-07,2021-09-10,SO59524,475,18837,4,1,1,,,,
4281,2021-10-23,2021-08-20,SO56597,479,28731,10,3,2,,,,
4282,2021-11-06,2021-09-21,SO57513,480,28893,7,2,2,,,,
4283,2021-12-01,2021-10-16,SO59131,605,23179,1,1,1,,,,
4284,2021-12-07,2021-10-20,SO59502,489,21027,10,2,1,,,,
4285,2021-07-29,2021-06-10,SO51646,478,11064,4,2,2,,,,
4286,2021-08-19,2021-07-14,SO52783,220,15137,9,1,1,,,,
4287,2021-09-27,2021-06-18,SO55064,220,15353,10,3,1,,,,
4288,2021-11-16,2021-10-24,SO58048,480,15446,7,3,2,,,,
4289,2021-10-27,2021-08-12,SO56767,481,29250,1,3,2,,,,
4290,2021-08-06,2021-05-08,SO52129,535,17027,6,2,2,,,,
4291,2021-11-05,2021-09-27,SO57457,480,27964,10,2,2,,,,
4292,2021-11-23,2021-09-02,SO58462,537,12693,9,2,1,,,,
4293,2021-06-18,2021-03-19,SO50951,356,13557,10,1,1,,,,
4294,2021-12-16,2021-09-05,SO60149,472,20087,6,2,1,,,,
4295,2021-11-07,2021-08-27,SO57533,383,16525,9,1,1,,,,
4296,2021-09-07,2021-07-29,SO53920,214,24900,9,2,1,,,,
4297,2021-10-08,2021-07-29,SO55743,488,11203,6,2,1,,,,
4298,2021-03-11,2020-12-29,SO49641,358,14276,9,1,1,,,,
4299,2021-08-11,2021-06-16,SO52382,480,22365,4,2,2,,,,
4300,2021-10-04,2021-08-09,SO55529,478,14454,4,2,2,,,,
4301,2021-12-30,2021-09-28,SO61081,576,11445,9,1,1,,,,
4302,2021-09-03,2021-06-20,SO53733,530,27995,4,1,3,,,,
4303,2021-09-24,2021-08-06,SO54894,491,15794,9,2,1,,,,
4304,2021-11-07,2021-07-26,SO57589,604,22135,1,1,1,,,,
4305,2021-11-30,2021-08-02,SO58891,478,12014,9,2,2,,,,
4306,2021-02-02,2020-12-21,SO49184,362,14129,9,1,1,,,,
4307,2021-09-23,2021-08-22,SO54845,214,17158,1,2,1,,,,
4308,2021-11-13,2021-09-18,SO57888,475,14334,1,2,1,,,,
4309,2021-10-18,2021-07-02,SO56279,540,12333,7,2,1,,,,
4310,2021-08-28,2021-05-05,SO53279,528,11815,1,2,2,,,,
4311,2021-10-07,2021-09-03,SO55709,528,14511,1,1,2,,,,
4312,2021-12-15,2021-10-15,SO60046,478,13822,8,2,2,,,,
4313,2021-09-03,2021-08-17,SO53740,536,23049,1,1,2,,,,
4314,2021-11-12,2021-10-23,SO57842,477,15697,8,2,3,,,,
4315,2021-12-22,2021-09-23,SO60547,226,17619,6,2,1,,,,
4316,2021-08-08,2021-04-26,SO52276,477,21059,7,3,2,,,,
4317,2021-07-03,2021-04-19,SO51209,485,13059,4,2,1,,,,
4318,2021-10-24,2021-09-23,SO56643,479,14791,7,2,2,,,,
4319,2021-07-13,2021-05-13,SO51387,591,11942,9,1,1,,,,
4320,2021-09-28,2021-07-04,SO55134,537,11898,9,2,1,,,,
4321,2021-10-16,2021-06-21,SO56195,529,11195,1,1,2,,,,
4322,2021-10-28,2021-07-16,SO56843,480,19568,9,4,2,,,,
4323,2021-08-11,2021-06-04,SO52390,480,14866,8,3,2,,,,
4324,2021-12-20,2021-11-26,SO60395,529,11200,6,1,2,,,,
4325,2021-12-29,2021-10-09,SO60962,485,19085,9,1,2,,,,
4326,2021-10-10,2021-09-25,SO55921,223,28880,10,4,2,,,,
4327,2021-01-16,2020-10-10,SO48925,324,15480,4,1,1,,,,
4328,2021-11-27,2021-09-24,SO58648,477,20711,10,3,2,,,,
4329,2021-01-29,2020-10-19,SO49021,371,13744,1,1,1,,,,
4330,2021-11-24,2021-09-26,SO58537,562,25074,1,2,1,,,,
4331,2021-09-20,2021-06-09,SO54671,477,16408,7,3,3,,,,
4332,2021-11-28,2021-10-09,SO58707,484,28786,1,1,2,,,,
4333,2021-06-21,2021-05-24,SO50982,370,19073,10,1,1,,,,
4334,2021-08-26,2021-05-17,SO53168,535,18973,4,2,2,,,,
4335,2021-08-12,2021-05-06,SO52451,485,13060,4,2,2,,,,
4336,2021-07-24,2021-07-03,SO51559,220,24605,9,4,1,,,,
4337,2021-12-10,2021-10-04,SO59760,214,11093,9,2,1,,,,
4338,2021-08-13,2021-07-16,SO52496,477,18384,1,1,2,,,,
4339,2021-12-15,2021-11-12,SO60054,477,22928,9,1,2,,,,
4340,2021-10-28,2021-07-24,SO56835,485,11690,1,2,2,,,,
4341,2021-12-12,2021-11-10,SO59884,379,19978,9,1,1,,,,
4342,2021-09-03,2021-05-15,SO53745,480,15065,8,2,2,,,,
4343,2021-12-28,2021-12-07,SO60943,576,24645,1,1,1,,,,
4344,2021-09-10,2021-07-16,SO54114,480,16331,6,3,2,,,,
4345,2021-11-09,2021-10-12,SO57647,478,15864,6,1,2,,,,
4346,2021-11-01,2021-08-13,SO57234,371,19789,9,1,1,,,,
4347,2021-08-20,2021-05-16,SO52868,215,17850,7,3,1,,,,
4348,2021-09-30,2021-06-08,SO55212,541,11392,8,1,2,,,,
4349,2021-09-27,2021-07-15,SO55049,536,12984,6,2,2,,,,
4350,2021-11-16,2021-10-09,SO58021,539,15823,9,1,2,,,,
4351,2021-10-06,2021-09-17,SO55641,480,16396,8,3,2,,,,
4352,2021-09-21,2021-08-18,SO54736,482,22023,4,4,2,,,,
4353,2021-08-23,2021-05-17,SO52998,477,11528,4,4,2,,,,
4354,2021-02-28,2020-12-28,SO49436,322,20847,8,1,1,,,,
4355,2021-09-14,2021-07-06,SO54339,480,26706,6,2,2,,,,
4356,2021-09-12,2021-06-16,SO54202,480,13003,9,2,2,,,,
4357,2021-09-09,2021-07-07,SO54087,478,15900,6,3,2,,,,
4358,2021-11-20,2021-09-14,SO58265,481,18773,4,2,2,,,,
4359,2021-12-23,2021-10-18,SO60601,537,11829,1,1,1,,,,
4360,2021-09-10,2021-05-26,SO54115,484,27202,1,4,2,,,,
4361,2021-12-17,2021-12-01,SO60230,589,14364,4,1,1,,,,
4362,2021-08-01,2021-07-04,SO51881,480,21407,9,3,2,,,,
4363,2021-08-08,2021-06-01,SO52267,478,11529,1,3,2,,,,
4364,2021-09-30,2021-08-07,SO55225,220,16743,9,4,1,,,,
4365,2021-07-01,2021-04-27,SO51179,486,22430,7,4,1,,,,
4366,2021-12-26,2021-09-23,SO60803,541,26419,8,1,2,,,,
4367,2021-12-10,2021-08-27,SO59756,477,17463,1,3,2,,,,
4368,2021-09-22,2021-05-31,SO54805,466,20423,9,3,2,,,,
4369,2021-08-28,2021-06-30,SO53259,478,20439,4,1,2,,,,
4370,2021-11-10,2021-08-09,SO57745,479,16587,8,3,2,,,,
4371,2021-11-05,2021-09-14,SO57477,479,20029,4,2,3,,,,
4372,2021-08-03,2021-07-10,SO51967,356,12807,8,1,1,,,,
4373,2021-08-21,2021-05-25,SO52926,584,21024,7,1,1,,,,
4374,2021-09-14,2021-07-22,SO54353,538,25671,8,1,2,,,,
4375,2021-12-15,2021-10-18,SO60051,536,20230,9,1,1,,,,
4376,2021-10-31,2021-08-08,SO56980,485,28292,6,2,3,,,,
4377,2021-08-14,2021-04-29,SO52559,530,12837,8,1,2,,,,
4378,2021-12-24,2021-10-11,SO60654,529,25422,4,1,1,,,,
4379,2021-12-23,2021-11-22,SO60584,477,21477,4,1,2,,,,
4380,2021-12-12,2021-09-18,SO59857,214,14176,7,3,1,,,,
4381,2021-08-06,2021-06-23,SO52147,362,11302,1,1,1,,,,
4382,2021-02-20,2020-11-12,SO49366,377,23546,9,1,1,,,,
4383,2021-07-17,2021-06-16,SO51440,373,18244,9,1,1,,,,
4384,2021-10-07,2021-07-26,SO55734,529,23774,10,3,2,,,,
4385,2021-09-19,2021-07-27,SO54647,485,12112,4,2,2,,,,
4386,2021-12-04,2021-08-13,SO59306,215,24947,6,2,1,,,,
4387,2021-06-01,2021-04-01,SO50762,377,17963,8,1,1,,,,
4388,2021-09-13,2021-06-12,SO54290,215,19334,10,3,1,,,,
4389,2021-02-22,2021-01-18,SO49390,334,19326,7,1,1,,,,
4390,2021-08-13,2021-05-29,SO52474,528,11113,9,1,2,,,,
4391,2021-10-20,2021-08-23,SO56426,604,22876,4,1,1,,,,
4392,2021-11-10,2021-07-16,SO57691,484,12194,4,1,2,,,,
4393,2021-12-29,2021-10-25,SO61000,537,11887,4,2,1,,,,
4394,2021-08-11,2021-05-01,SO52373,528,12035,9,2,1,,,,
4395,2021-07-13,2021-03-23,SO51388,354,11455,9,1,1,,,,
4396,2021-10-10,2021-06-20,SO55920,387,23954,10,1,1,,,,
4397,2021-12-20,2021-09-04,SO60382,484,17292,9,3,2,,,,
4398,2021-12-07,2021-11-08,SO59518,536,19147,6,2,2,,,,
4399,2021-09-04,2021-07-25,SO53825,479,16225,4,2,2,,,,
4400,2021-08-04,2021-07-04,SO52019,381,23411,9,1,1,,,,
4401,2021-12-09,2021-08-31,SO59683,478,13509,10,2,2,,,,
4402,2021-08-06,2021-05-04,SO52125,535,11738,6,1,1,,,,
4403,2021-08-24,2021-07-07,SO53039,215,19177,8,2,1,,,,
4404,2021-12-10,2021-11-24,SO59736,485,13750,1,1,3,,,,
4405,2021-10-09,2021-08-25,SO55829,529,29089,4,1,2,,,,
4406,2021-11-27,2021-09-08,SO58671,223,18181,10,2,2,,,,
4407,2021-10-15,2021-07-04,SO56139,480,27218,4,2,2,,,,
4408,2021-12-23,2021-09-29,SO60617,538,22272,4,2,1,,,,
4409,2021-10-08,2021-09-17,SO55776,223,21843,8,1,2,,,,
4410,2021-09-02,2021-05-29,SO53711,223,16654,6,2,2,,,,
4411,2021-11-08,2021-09-11,SO57605,536,22547,4,1,1,,,,
4412,2021-12-06,2021-10-08,SO59465,561,11069,9,1,1,,,,
4413,2021-07-03,2021-04-15,SO51223,477,26826,8,3,2,,,,
4414,2021-09-12,2021-05-29,SO54230,528,11685,1,2,2,,,,
4415,2021-08-23,2021-07-12,SO52964,477,23412,9,3,2,,,,
4416,2021-12-05,2021-11-16,SO59352,232,24812,4,2,1,,,,
4417,2021-10-11,2021-09-16,SO55957,537,11132,6,3,1,,,,
4418,2021-12-19,2021-11-12,SO60336,220,24847,10,2,1,,,,
4419,2021-12-16,2021-08-26,SO60133,541,11711,6,1,1,,,,
4420,2021-07-01,2021-03-04,SO51177,215,27873,9,2,1,,,,
4421,2021-07-12,2021-06-10,SO51362,581,16797,1,1,1,,,,
4422,2021-09-16,2021-08-13,SO54454,214,21846,8,2,1,,,,
4423,2021-10-08,2021-07-21,SO55736,529,16520,9,3,2,,,,
4424,2021-10-31,2021-10-12,SO57000,606,27340,9,1,1,,,,
4425,2021-09-05,2021-06-11,SO53838,486,11215,6,3,1,,,,
4426,2021-11-07,2021-08-07,SO57557,485,15839,4,1,2,,,,
4427,2021-12-19,2021-10-06,SO60348,489,13476,4,2,1,,,,
4428,2021-03-22,2020-12-11,SO49748,389,14380,1,1,1,,,,
4429,2021-09-10,2021-06-04,SO54131,491,13939,4,3,1,,,,
4430,2021-12-25,2021-08-29,SO60759,477,26890,10,2,2,,,,
4431,2021-12-23,2021-12-01,SO60601,478,11829,1,4,2,,,,
4432,2021-09-13,2021-07-23,SO54286,529,20714,10,1,2,,,,
4433,2021-12-24,2021-09-14,SO60664,485,14805,8,1,2,,,,
4434,2021-03-04,2021-02-17,SO49578,389,19057,8,1,1,,,,
4435,2021-11-12,2021-09-20,SO57799,530,27700,9,1,2,,,,
4436,2021-11-14,2021-09-12,SO57910,477,17772,10,2,2,,,,
4437,2021-10-19,2021-08-27,SO56342,530,23997,9,1,2,,,,
4438,2021-11-06,2021-07-09,SO57486,484,12344,9,2,2,,,,
4439,2021-09-24,2021-07-31,SO54928,354,11100,9,1,1,,,,
4440,2021-12-30,2021-10-31,SO61044,477,20717,10,3,2,,,,
4441,2021-11-14,2021-10-29,SO57913,464,20745,6,2,1,,,,
4442,2021-12-28,2021-09-16,SO60933,223,25574,7,2,2,,,,
4443,2021-12-21,2021-10-30,SO60457,480,12380,10,2,2,,,,
4444,2021-03-16,2020-11-28,SO49689,381,14377,1,1,1,,,,
4445,2021-10-13,2021-09-21,SO56027,529,20054,10,2,2,,,,
4446,2021-05-27,2021-02-23,SO50599,342,20923,8,1,1,,,,
4447,2021-12-30,2021-10-15,SO61048,462,26064,1,2,2,,,,
4448,2021-12-10,2021-10-07,SO59741,528,20583,8,2,2,,,,
4449,2021-12-31,2021-09-02,SO61156,360,11778,1,1,1,,,,
4450,2021-08-21,2021-08-03,SO52891,491,24103,8,2,1,,,,
4451,2021-05-30,2021-04-25,SO50636,354,15589,9,1,1,,,,
4452,2021-09-16,2021-06-16,SO54443,530,11277,6,1,2,,,,
4453,2021-12-23,2021-11-25,SO60615,214,29048,4,2,1,,,,
4454,2021-12-01,2021-11-14,SO59096,220,22776,4,3,1,,,,
4455,2021-07-17,2021-04-30,SO51447,485,11107,9,2,3,,,,
4456,2021-12-30,2021-11-14,SO61087,214,24632,1,4,1,,,,
4457,2021-12-21,2021-09-21,SO60494,352,13468,1,1,1,,,,
4458,2021-09-09,2021-07-15,SO54046,477,29333,9,1,2,,,,
4459,2021-11-28,2021-08-08,SO58716,477,24268,9,2,2,,,,
4460,2021-12-30,2021-11-04,SO61083,477,25396,4,2,2,,,,
4461,2021-02-28,2020-12-28,SO49436,322,20847,8,1,1,,,,
4462,2021-12-20,2021-11-16,SO60409,214,20064,8,2,1,,,,
4463,2021-08-07,2021-04-15,SO52210,375,18308,9,1,1,,,,
4464,2021-12-05,2021-10-31,SO59402,574,29473,10,1,1,,,,
4465,2021-11-17,2021-08-31,SO58107,487,13787,8,2,1,,,,
4466,2021-12-07,2021-10-22,SO59497,474,22017,9,1,1,,,,
4467,2021-12-24,2021-09-18,SO60659,477,14724,6,2,2,,,,
4468,2021-08-19,2021-07-08,SO52823,480,11819,1,3,2,,,,
4469,2021-08-07,2021-06-15,SO52208,538,21603,1,2,2,,,,
4470,2021-07-18,2021-05-30,SO51461,586,14146,10,1,1,,,,
4471,2021-09-14,2021-08-08,SO54362,529,20820,9,2,2,,,,
4472,2021-10-04,2021-08-24,SO55531,529,25669,10,1,2,,,,
4473,2021-09-09,2021-05-18,SO54079,528,11738,6,1,2,,,,
4474,2021-09-13,2021-06-28,SO54257,528,12715,9,2,2,,,,
4475,2021-03-14,2021-01-27,SO49671,373,17199,8,1,1,,,,
4476,2021-11-14,2021-08-21,SO57942,576,29316,9,1,1,,,,
4477,2021-09-19,2021-08-16,SO54627,215,18919,6,2,1,,,,
4478,2021-09-01,2021-06-17,SO53648,530,15671,10,1,2,,,,
4479,2021-12-24,2021-11-10,SO60689,541,26546,4,2,2,,,,
4480,2021-08-01,2021-05-29,SO51891,480,24940,4,2,3,,,,
4481,2021-12-02,2021-11-14,SO59158,528,23067,4,2,2,,,,
4482,2021-11-18,2021-10-19,SO58143,480,11312,1,1,2,,,,
4483,2021-10-20,2021-07-28,SO56377,223,12381,10,3,2,,,,
4484,2021-12-08,2021-09-01,SO59643,235,17361,1,3,1,,,,
4485,2021-11-29,2021-10-28,SO58833,480,11239,10,4,2,,,,
4486,2021-12-10,2021-11-20,SO59748,356,13865,4,1,1,,,,
4487,2021-11-19,2021-08-14,SO58207,481,24313,1,3,2,,,,
4488,2021-08-01,2021-05-27,SO51879,223,28788,4,1,2,,,,
4489,2021-08-23,2021-06-17,SO52973,235,14678,9,1,1,,,,
4490,2021-08-21,2021-07-29,SO52915,214,11884,1,3,1,,,,
4491,2021-11-14,2021-09-14,SO57953,477,11240,10,2,2,,,,
4492,2021-08-30,2021-08-10,SO53383,530,17785,10,1,2,,,,
4493,2021-08-29,2021-07-17,SO53301,530,27059,4,2,2,,,,
4494,2021-11-27,2021-08-01,SO58658,480,18573,6,3,2,,,,
4495,2021-12-07,2021-10-24,SO59546,478,15903,4,2,2,,,,
4496,2021-12-17,2021-09-22,SO60229,593,19689,1,1,1,,,,
4497,2021-11-18,2021-10-27,SO58188,538,26219,10,2,2,,,,
4498,2021-08-23,2021-07-22,SO52990,480,20588,10,2,1,,,,
4499,2021-07-25,2021-06-16,SO51578,538,27744,9,3,2,,,,
4500,2021-12-04,2021-09-26,SO59297,477,21900,1,2,3,,,,
4501,2021-09-01,2021-08-14,SO53633,223,23473,1,5,1,,,,
4502,2021-12-25,2021-10-03,SO60754,488,20194,4,2,1,,,,
4503,2021-11-28,2021-08-08,SO58716,477,24268,9,2,2,,,,
4504,2021-08-05,2021-07-05,SO52091,489,15157,6,2,1,,,,
4505,2021-10-10,2021-09-19,SO55911,589,14108,6,1,1,,,,
4506,2021-10-08,2021-08-06,SO55768,478,14445,4,2,3,,,,
4507,2021-09-06,2021-06-21,SO53910,215,14128,9,4,1,,,,
4508,2021-09-30,2021-07-30,SO55220,356,12193,6,1,1,,,,
4509,2021-08-18,2021-07-10,SO52770,223,21050,7,2,2,,,,
4510,2021-11-13,2021-09-13,SO57864,540,24945,1,1,1,,,,
4511,2021-12-15,2021-09-12,SO60046,477,13822,8,3,2,,,,
4512,2021-10-12,2021-06-28,SO55990,229,18602,4,2,1,,,,
4513,2021-08-07,2021-04-14,SO52186,477,16814,4,1,1,,,,
4514,2021-11-02,2021-08-02,SO57300,530,15926,8,3,1,,,,
4515,2021-12-22,2021-10-22,SO60521,478,13575,7,2,1,,,,
4516,2021-12-07,2021-11-17,SO59490,362,12333,7,1,1,,,,
4517,2021-09-20,2021-08-09,SO54670,598,14952,8,1,1,,,,
4518,2021-11-03,2021-10-11,SO57348,477,19141,1,3,2,,,,
4519,2021-09-12,2021-08-05,SO54203,466,17717,10,5,2,,,,
4520,2021-02-26,2021-01-04,SO49430,326,15538,4,1,1,,,,
4521,2021-10-02,2021-08-08,SO55427,541,23773,7,1,2,,,,
4522,2021-08-14,2021-07-02,SO52563,485,18986,6,1,2,,,,
4523,2021-08-20,2021-06-29,SO52841,464,18296,9,5,2,,,,
4524,2021-07-20,2021-06-23,SO51481,594,17098,10,1,1,,,,
4525,2021-11-13,2021-09-02,SO57845,480,11592,7,2,2,,,,
4526,2021-12-11,2021-11-22,SO59803,214,13085,1,3,1,,,,
4527,2021-12-07,2021-11-12,SO59571,581,17389,1,1,1,,,,
4528,2021-12-20,2021-10-12,SO60392,223,21011,10,3,2,,,,
4529,2021-09-23,2021-07-02,SO54859,528,12144,1,2,2,,,,
4530,2021-08-06,2021-05-28,SO52111,220,11547,7,2,1,,,,
4531,2021-11-12,2021-10-21,SO57810,528,22027,6,1,2,,,,
4532,2021-10-28,2021-09-14,SO56848,488,19984,4,2,1,,,,
4533,2021-08-16,2021-04-20,SO52651,484,13318,6,3,3,,,,
4534,2021-09-07,2021-07-04,SO53950,528,18030,10,2,2,,,,
4535,2021-08-28,2021-07-16,SO53266,477,23743,10,1,2,,,,
4536,2021-08-04,2021-06-26,SO52042,528,23559,6,1,2,,,,
4537,2021-10-08,2021-07-29,SO55791,595,13068,4,1,1,,,,
4538,2021-11-19,2021-10-26,SO58236,354,13298,4,1,1,,,,
4539,2021-10-20,2021-07-17,SO56406,540,15092,8,1,1,,,,
4540,2021-11-12,2021-09-20,SO57793,535,14212,9,1,2,,,,
4541,2021-08-18,2021-08-01,SO52743,491,19544,4,2,1,,,,
4542,2021-12-07,2021-08-09,SO59493,490,17479,9,2,1,,,,
4543,2021-09-08,2021-08-20,SO54024,477,12152,4,2,2,,,,
4544,2021-10-12,2021-08-07,SO55983,535,25929,1,1,2,,,,
4545,2021-10-26,2021-09-08,SO56720,478,21250,1,1,2,,,,
4546,2021-08-22,2021-05-27,SO52959,480,11459,9,2,1,,,,
4547,2021-08-29,2021-05-13,SO53337,487,11944,9,4,1,,,,
4548,2021-04-27,2021-01-20,SO50162,320,26918,9,1,1,,,,
4549,2021-12-04,2021-09-03,SO59322,214,13885,1,3,1,,,,
4550,2021-08-18,2021-05-21,SO52772,479,21031,7,2,3,,,,
4551,2021-06-12,2021-03-01,SO50893,352,16028,9,1,1,,,,
4552,2021-10-15,2021-07-13,SO56148,535,24928,4,1,2,,,,
4553,2021-11-05,2021-08-23,SO57465,354,11727,4,1,1,,,,
4554,2021-09-03,2021-06-25,SO53761,360,12114,6,1,1,,,,
4555,2021-12-08,2021-10-28,SO59639,479,25414,4,2,3,,,,
4556,2021-11-21,2021-09-17,SO58328,485,16089,6,1,2,,,,
4557,2021-07-24,2021-06-05,SO51568,605,21448,4,1,1,,,,
4558,2021-12-11,2021-10-28,SO59783,215,14487,4,2,1,,,,
4559,2021-11-30,2021-10-28,SO58879,485,16841,6,1,3,,,,
4560,2021-08-11,2021-04-24,SO52384,464,19695,1,1,2,,,,
4561,2021-10-17,2021-08-11,SO56243,477,21805,1,1,2,,,,
4562,2021-12-24,2021-10-06,SO60692,214,17669,1,4,1,,,,
4563,2021-08-09,2021-06-06,SO52314,480,11260,4,3,2,,,,
4564,2021-05-21,2021-04-02,SO50534,356,12826,8,1,1,,,,
4565,2021-11-29,2021-08-09,SO58791,529,27442,4,2,2,,,,
4566,2021-12-03,2021-10-16,SO59213,352,13579,8,1,1,,,,
4567,2021-06-27,2021-03-08,SO51048,354,15757,9,1,1,,,,
4568,2021-12-02,2021-08-31,SO59196,220,25394,1,2,1,,,,
4569,2021-09-02,2021-05-20,SO53667,480,11071,9,2,3,,,,
4570,2021-10-25,2021-08-13,SO56685,473,28116,9,4,1,,,,
4571,2021-11-14,2021-07-22,SO57944,379,19784,9,1,1,,,,
4572,2021-07-31,2021-07-05,SO51683,477,11095,9,3,2,,,,
4573,2021-10-28,2021-07-12,SO56808,529,25171,1,1,2,,,,
4574,2021-09-24,2021-08-10,SO54905,477,17138,4,1,1,,,,
4575,2021-08-31,2021-08-16,SO53426,477,20104,6,3,2,,,,
4576,2021-08-31,2021-06-17,SO53445,575,24527,4,1,1,,,,
4577,2021-10-01,2021-07-13,SO55345,529,24944,4,1,2,,,,
4578,2021-07-12,2021-05-26,SO51360,356,11388,10,1,1,,,,
4579,2021-09-05,2021-06-28,SO53861,572,26224,7,1,1,,,,
4580,2021-08-14,2021-04-29,SO52550,478,13596,7,1,2,,,,
4581,2021-12-04,2021-08-27,SO59309,489,11473,7,2,1,,,,
4582,2021-05-03,2021-03-04,SO50347,356,27405,4,1,1,,,,
4583,2021-09-01,2021-06-10,SO53651,484,12102,4,3,2,,,,
4584,2021-10-04,2021-06-26,SO55537,474,14036,1,2,1,,,,
4585,2021-12-17,2021-10-01,SO60207,223,20315,1,3,2,,,,
4586,2021-09-26,2021-08-28,SO54990,540,25261,4,1,1,,,,
4587,2021-08-18,2021-06-19,SO52771,381,22642,10,1,1,,,,
4588,2021-08-16,2021-06-25,SO52639,528,16057,8,1,2,,,,
4589,2021-11-11,2021-08-28,SO57768,528,18180,8,1,2,,,,
4590,2021-09-12,2021-06-27,SO54186,220,24887,9,2,1,,,,
4591,2021-10-28,2021-09-30,SO56833,220,12234,7,1,1,,,,
4592,2021-09-12,2021-05-27,SO54187,462,27874,9,5,2,,,,
4593,2021-08-28,2021-05-27,SO53280,478,11274,1,3,1,,,,
4594,2021-07-25,2021-04-19,SO51580,477,18900,9,3,2,,,,
4595,2021-12-06,2021-11-21,SO59463,488,27362,9,3,1,,,,
4596,2021-11-07,2021-08-22,SO57551,480,24412,4,3,2,,,,
4597,2021-12-01,2021-10-16,SO59111,485,18077,6,1,2,,,,
4598,2021-12-28,2021-10-03,SO60924,215,11562,8,1,1,,,,
4599,2021-09-12,2021-08-05,SO54203,466,17717,10,5,2,,,,
4600,2021-12-31,2021-10-19,SO61155,462,11797,4,5,2,,,,
4601,2021-12-30,2021-12-14,SO61049,480,24938,1,3,2,,,,
4602,2021-11-18,2021-08-11,SO58189,529,16580,7,3,2,,,,
4603,2021-10-02,2021-06-15,SO55447,354,12355,9,1,1,,,,
4604,2021-10-18,2021-08-31,SO56314,472,16373,1,5,1,,,,
4605,2021-10-11,2021-07-08,SO55927,479,11981,1,2,2,,,,
4606,2021-01-07,2020-12-14,SO48840,369,17753,10,1,1,,,,
4607,2021-09-01,2021-08-06,SO53631,535,12107,6,1,2,,,,
4608,2021-11-05,2021-08-08,SO57464,226,19130,4,5,1,,,,
